run_index,shuffle_seed,unknown_sign_seed,edges,max_swaps,successful_swaps,successful_fraction,failed_swap_attempts,retained_edge_fraction,reached_max_swaps,hit_failed_attempt_limit,termination_reason,in_degree_preserved,out_degree_preserved,edge_count_preserved,diagonal_clear,weight_multiset_preserved
776,77612345,100612345,3604,1802,1802,1.0,467,0.04966703662597114,True,False,all_edge_pairs_swapped,True,True,True,True,True
777,77712345,100712345,3604,1802,1802,1.0,417,0.050499445061043285,True,False,all_edge_pairs_swapped,True,True,True,True,True
778,77812345,100812345,3604,1802,1801,0.9994450610432852,20000,0.04772475027746948,False,True,retry_limit_reached,True,True,True,True,True
779,77912345,100912345,3604,1802,1802,1.0,421,0.045227524972253054,True,False,all_edge_pairs_swapped,True,True,True,True,True
780,78012345,101012345,3604,1802,1802,1.0,410,0.05271920088790233,True,False,all_edge_pairs_swapped,True,True,True,True,True
781,78112345,101112345,3604,1802,1801,0.9994450610432852,20000,0.05327413984461709,False,True,retry_limit_reached,True,True,True,True,True
782,78212345,101212345,3604,1802,1801,0.9994450610432852,20000,0.04605993340732519,False,True,retry_limit_reached,True,True,True,True,True
783,78312345,101312345,3604,1802,1800,0.9988901220865705,20000,0.050499445061043285,False,True,retry_limit_reached,True,True,True,True,True
784,78412345,101412345,3604,1802,1801,0.9994450610432852,20000,0.05382907880133185,False,True,retry_limit_reached,True,True,True,True,True
785,78512345,101512345,3604,1802,1802,1.0,419,0.0502219755826859,True,False,all_edge_pairs_swapped,True,True,True,True,True
786,78612345,101612345,3604,1802,1801,0.9994450610432852,20000,0.046892341842397336,False,True,retry_limit_reached,True,True,True,True,True
787,78712345,101712345,3604,1802,1801,0.9994450610432852,20000,0.0474472807991121,False,True,retry_limit_reached,True,True,True,True,True
788,78812345,101812345,3604,1802,1802,1.0,458,0.053551609322974474,True,False,all_edge_pairs_swapped,True,True,True,True,True
789,78912345,101912345,3604,1802,1802,1.0,450,0.049944506104328525,True,False,all_edge_pairs_swapped,True,True,True,True,True
790,79012345,102012345,3604,1802,1802,1.0,438,0.04495005549389567,True,False,all_edge_pairs_swapped,True,True,True,True,True
791,79112345,102112345,3604,1802,1800,0.9988901220865705,20000,0.04800221975582686,False,True,retry_limit_reached,True,True,True,True,True
792,79212345,102212345,3604,1802,1802,1.0,428,0.054661487236403995,True,False,all_edge_pairs_swapped,True,True,True,True,True
793,79312345,102312345,3604,1802,1801,0.9994450610432852,20000,0.046337402885682576,False,True,retry_limit_reached,True,True,True,True,True
794,79412345,102412345,3604,1802,1802,1.0,426,0.05271920088790233,True,False,all_edge_pairs_swapped,True,True,True,True,True
795,79512345,102512345,3604,1802,1801,0.9994450610432852,20000,0.04356270810210877,False,True,retry_limit_reached,True,True,True,True,True
796,79612345,102612345,3604,1802,1802,1.0,402,0.05188679245283019,True,False,all_edge_pairs_swapped,True,True,True,True,True
797,79712345,102712345,3604,1802,1801,0.9994450610432852,20000,0.05715871254162042,False,True,retry_limit_reached,True,True,True,True,True
798,79812345,102812345,3604,1802,1802,1.0,430,0.055216426193118756,True,False,all_edge_pairs_swapped,True,True,True,True,True
799,79912345,102912345,3604,1802,1801,0.9994450610432852,20000,0.04855715871254162,False,True,retry_limit_reached,True,True,True,True,True
800,80012345,103012345,3604,1802,1802,1.0,449,0.05160932297447281,True,False,all_edge_pairs_swapped,True,True,True,True,True
801,80112345,103112345,3604,1802,1801,0.9994450610432852,20000,0.04966703662597114,False,True,retry_limit_reached,True,True,True,True,True
802,80212345,103212345,3604,1802,1801,0.9994450610432852,20000,0.049389567147613764,False,True,retry_limit_reached,True,True,True,True,True
803,80312345,103312345,3604,1802,1801,0.9994450610432852,20000,0.041620421753607105,False,True,retry_limit_reached,True,True,True,True,True
804,80412345,103412345,3604,1802,1801,0.9994450610432852,20000,0.054661487236403995,False,True,retry_limit_reached,True,True,True,True,True
805,80512345,103512345,3604,1802,1801,0.9994450610432852,20000,0.05382907880133185,False,True,retry_limit_reached,True,True,True,True,True
806,80612345,103612345,3604,1802,1801,0.9994450610432852,20000,0.058268590455049944,False,True,retry_limit_reached,True,True,True,True,True
807,80712345,103712345,3604,1802,1801,0.9994450610432852,20000,0.04800221975582686,False,True,retry_limit_reached,True,True,True,True,True
808,80812345,103812345,3604,1802,1802,1.0,494,0.05077691453940067,True,False,all_edge_pairs_swapped,True,True,True,True,True
809,80912345,103912345,3604,1802,1801,0.9994450610432852,20000,0.05244173140954495,False,True,retry_limit_reached,True,True,True,True,True
810,81012345,104012345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
811,81112345,104112345,3604,1802,1802,1.0,445,0.046337402885682576,True,False,all_edge_pairs_swapped,True,True,True,True,True
812,81212345,104212345,3604,1802,1802,1.0,467,0.05299667036625971,True,False,all_edge_pairs_swapped,True,True,True,True,True
813,81312345,104312345,3604,1802,1801,0.9994450610432852,20000,0.04411764705882353,False,True,retry_limit_reached,True,True,True,True,True
814,81412345,104412345,3604,1802,1802,1.0,426,0.04800221975582686,True,False,all_edge_pairs_swapped,True,True,True,True,True
815,81512345,104512345,3604,1802,1801,0.9994450610432852,20000,0.05216426193118757,False,True,retry_limit_reached,True,True,True,True,True
816,81612345,104612345,3604,1802,1802,1.0,432,0.04966703662597114,True,False,all_edge_pairs_swapped,True,True,True,True,True
817,81712345,104712345,3604,1802,1801,0.9994450610432852,20000,0.046337402885682576,False,True,retry_limit_reached,True,True,True,True,True
818,81812345,104812345,3604,1802,1800,0.9988901220865705,20000,0.05160932297447281,False,True,retry_limit_reached,True,True,True,True,True
819,81912345,104912345,3604,1802,1801,0.9994450610432852,20000,0.04467258601553829,False,True,retry_limit_reached,True,True,True,True,True
820,82012345,105012345,3604,1802,1801,0.9994450610432852,20000,0.05188679245283019,False,True,retry_limit_reached,True,True,True,True,True
821,82112345,105112345,3604,1802,1802,1.0,463,0.04550499445061043,True,False,all_edge_pairs_swapped,True,True,True,True,True
822,82212345,105212345,3604,1802,1801,0.9994450610432852,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
823,82312345,105312345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
824,82412345,105412345,3604,1802,1802,1.0,427,0.04911209766925638,True,False,all_edge_pairs_swapped,True,True,True,True,True
825,82512345,105512345,3604,1802,1802,1.0,471,0.04800221975582686,True,False,all_edge_pairs_swapped,True,True,True,True,True
826,82612345,105612345,3604,1802,1801,0.9994450610432852,20000,0.048834628190899,False,True,retry_limit_reached,True,True,True,True,True
827,82712345,105712345,3604,1802,1801,0.9994450610432852,20000,0.04800221975582686,False,True,retry_limit_reached,True,True,True,True,True
828,82812345,105812345,3604,1802,1802,1.0,443,0.046892341842397336,True,False,all_edge_pairs_swapped,True,True,True,True,True
829,82912345,105912345,3604,1802,1801,0.9994450610432852,20000,0.04661487236403995,False,True,retry_limit_reached,True,True,True,True,True
830,83012345,106012345,3604,1802,1801,0.9994450610432852,20000,0.048834628190899,False,True,retry_limit_reached,True,True,True,True,True
831,83112345,106112345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
832,83212345,106212345,3604,1802,1802,1.0,462,0.05632630410654828,True,False,all_edge_pairs_swapped,True,True,True,True,True
833,83312345,106312345,3604,1802,1800,0.9988901220865705,20000,0.049389567147613764,False,True,retry_limit_reached,True,True,True,True,True
834,83412345,106412345,3604,1802,1802,1.0,479,0.04661487236403995,True,False,all_edge_pairs_swapped,True,True,True,True,True
835,83512345,106512345,3604,1802,1799,0.9983351831298557,20000,0.051054384017758046,False,True,retry_limit_reached,True,True,True,True,True
836,83612345,106612345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
837,83712345,106712345,3604,1802,1802,1.0,403,0.04966703662597114,True,False,all_edge_pairs_swapped,True,True,True,True,True
838,83812345,106812345,3604,1802,1802,1.0,436,0.049389567147613764,True,False,all_edge_pairs_swapped,True,True,True,True,True
839,83912345,106912345,3604,1802,1802,1.0,416,0.04772475027746948,True,False,all_edge_pairs_swapped,True,True,True,True,True
840,84012345,107012345,3604,1802,1801,0.9994450610432852,20000,0.04661487236403995,False,True,retry_limit_reached,True,True,True,True,True
841,84112345,107112345,3604,1802,1801,0.9994450610432852,20000,0.049389567147613764,False,True,retry_limit_reached,True,True,True,True,True
842,84212345,107212345,3604,1802,1802,1.0,466,0.050499445061043285,True,False,all_edge_pairs_swapped,True,True,True,True,True
843,84312345,107312345,3604,1802,1801,0.9994450610432852,20000,0.053551609322974474,False,True,retry_limit_reached,True,True,True,True,True
844,84412345,107412345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
845,84512345,107512345,3604,1802,1801,0.9994450610432852,20000,0.05244173140954495,False,True,retry_limit_reached,True,True,True,True,True
846,84612345,107612345,3604,1802,1802,1.0,432,0.0502219755826859,True,False,all_edge_pairs_swapped,True,True,True,True,True
847,84712345,107712345,3604,1802,1801,0.9994450610432852,20000,0.055216426193118756,False,True,retry_limit_reached,True,True,True,True,True
848,84812345,107812345,3604,1802,1801,0.9994450610432852,20000,0.0474472807991121,False,True,retry_limit_reached,True,True,True,True,True
849,84912345,107912345,3604,1802,1801,0.9994450610432852,20000,0.05216426193118757,False,True,retry_limit_reached,True,True,True,True,True
850,85012345,108012345,3604,1802,1802,1.0,489,0.050499445061043285,True,False,all_edge_pairs_swapped,True,True,True,True,True
851,85112345,108112345,3604,1802,1801,0.9994450610432852,20000,0.05160932297447281,False,True,retry_limit_reached,True,True,True,True,True
852,85212345,108212345,3604,1802,1801,0.9994450610432852,20000,0.05271920088790233,False,True,retry_limit_reached,True,True,True,True,True
853,85312345,108312345,3604,1802,1801,0.9994450610432852,20000,0.05077691453940067,False,True,retry_limit_reached,True,True,True,True,True
854,85412345,108412345,3604,1802,1801,0.9994450610432852,20000,0.04411764705882353,False,True,retry_limit_reached,True,True,True,True,True
855,85512345,108512345,3604,1802,1801,0.9994450610432852,20000,0.04605993340732519,False,True,retry_limit_reached,True,True,True,True,True
856,85612345,108612345,3604,1802,1801,0.9994450610432852,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
857,85712345,108712345,3604,1802,1801,0.9994450610432852,20000,0.04550499445061043,False,True,retry_limit_reached,True,True,True,True,True
858,85812345,108812345,3604,1802,1802,1.0,495,0.04273029966703663,True,False,all_edge_pairs_swapped,True,True,True,True,True
859,85912345,108912345,3604,1802,1800,0.9988901220865705,20000,0.05299667036625971,False,True,retry_limit_reached,True,True,True,True,True
860,86012345,109012345,3604,1802,1801,0.9994450610432852,20000,0.05382907880133185,False,True,retry_limit_reached,True,True,True,True,True
861,86112345,109112345,3604,1802,1802,1.0,459,0.045227524972253054,True,False,all_edge_pairs_swapped,True,True,True,True,True
862,86212345,109212345,3604,1802,1801,0.9994450610432852,20000,0.048834628190899,False,True,retry_limit_reached,True,True,True,True,True
863,86312345,109312345,3604,1802,1802,1.0,482,0.05244173140954495,True,False,all_edge_pairs_swapped,True,True,True,True,True
864,86412345,109412345,3604,1802,1801,0.9994450610432852,20000,0.049389567147613764,False,True,retry_limit_reached,True,True,True,True,True
865,86512345,109512345,3604,1802,1801,0.9994450610432852,20000,0.0502219755826859,False,True,retry_limit_reached,True,True,True,True,True
866,86612345,109612345,3604,1802,1801,0.9994450610432852,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
867,86712345,109712345,3604,1802,1802,1.0,441,0.0502219755826859,True,False,all_edge_pairs_swapped,True,True,True,True,True
868,86812345,109812345,3604,1802,1801,0.9994450610432852,20000,0.04550499445061043,False,True,retry_limit_reached,True,True,True,True,True
869,86912345,109912345,3604,1802,1801,0.9994450610432852,20000,0.04855715871254162,False,True,retry_limit_reached,True,True,True,True,True
870,87012345,110012345,3604,1802,1801,0.9994450610432852,20000,0.049389567147613764,False,True,retry_limit_reached,True,True,True,True,True
871,87112345,110112345,3604,1802,1802,1.0,468,0.04605993340732519,True,False,all_edge_pairs_swapped,True,True,True,True,True
872,87212345,110212345,3604,1802,1801,0.9994450610432852,20000,0.04328523862375139,False,True,retry_limit_reached,True,True,True,True,True
873,87312345,110312345,3604,1802,1801,0.9994450610432852,20000,0.0474472807991121,False,True,retry_limit_reached,True,True,True,True,True
874,87412345,110412345,3604,1802,1801,0.9994450610432852,20000,0.049389567147613764,False,True,retry_limit_reached,True,True,True,True,True
875,87512345,110512345,3604,1802,1802,1.0,430,0.050499445061043285,True,False,all_edge_pairs_swapped,True,True,True,True,True
876,87612345,110612345,3604,1802,1801,0.9994450610432852,20000,0.05133185349611543,False,True,retry_limit_reached,True,True,True,True,True
877,87712345,110712345,3604,1802,1801,0.9994450610432852,20000,0.05216426193118757,False,True,retry_limit_reached,True,True,True,True,True
878,87812345,110812345,3604,1802,1801,0.9994450610432852,20000,0.05771365149833518,False,True,retry_limit_reached,True,True,True,True,True
879,87912345,110912345,3604,1802,1801,0.9994450610432852,20000,0.04911209766925638,False,True,retry_limit_reached,True,True,True,True,True
880,88012345,111012345,3604,1802,1802,1.0,437,0.046337402885682576,True,False,all_edge_pairs_swapped,True,True,True,True,True
881,88112345,111112345,3604,1802,1801,0.9994450610432852,20000,0.05244173140954495,False,True,retry_limit_reached,True,True,True,True,True
882,88212345,111212345,3604,1802,1802,1.0,448,0.04772475027746948,True,False,all_edge_pairs_swapped,True,True,True,True,True
883,88312345,111312345,3604,1802,1801,0.9994450610432852,20000,0.046892341842397336,False,True,retry_limit_reached,True,True,True,True,True
884,88412345,111412345,3604,1802,1801,0.9994450610432852,20000,0.04966703662597114,False,True,retry_limit_reached,True,True,True,True,True
885,88512345,111512345,3604,1802,1800,0.9988901220865705,20000,0.04800221975582686,False,True,retry_limit_reached,True,True,True,True,True
886,88612345,111612345,3604,1802,1802,1.0,435,0.0560488346281909,True,False,all_edge_pairs_swapped,True,True,True,True,True
887,88712345,111712345,3604,1802,1802,1.0,480,0.05216426193118757,True,False,all_edge_pairs_swapped,True,True,True,True,True
888,88812345,111812345,3604,1802,1801,0.9994450610432852,20000,0.05077691453940067,False,True,retry_limit_reached,True,True,True,True,True
889,88912345,111912345,3604,1802,1801,0.9994450610432852,20000,0.05160932297447281,False,True,retry_limit_reached,True,True,True,True,True
890,89012345,112012345,3604,1802,1801,0.9994450610432852,20000,0.05077691453940067,False,True,retry_limit_reached,True,True,True,True,True
