frac_replace,seed_id,rho_target,leak,input_scale,MC,IPC,KR,GR
0.0,3,0.8,0.6,0.1,7.8612775802612305,8.783062219619751,2.7240898609161377,2.832880973815918
0.0,3,0.8,0.6,0.5,5.224850654602051,7.976202368736267,3.8056998252868652,5.598003387451172
0.0,3,0.8,0.6,1.0,2.759730339050293,4.29241943359375,4.427595615386963,8.239691734313965
0.0,3,0.8,0.6,1.5,1.356367826461792,2.8482720255851746,4.727467060089111,10.13552188873291
0.0,3,0.8,0.8,0.1,8.70179271697998,10.26032817363739,3.1756484508514404,3.3694846630096436
0.0,3,0.8,0.8,0.5,6.430940628051758,9.230057954788208,4.770138740539551,7.255575180053711
0.0,3,0.8,0.8,1.0,3.5715675354003906,4.227248787879944,5.86073112487793,11.759976387023926
0.0,3,0.8,0.8,1.5,3.0306830406188965,4.582884252071381,6.334429740905762,14.409170150756836
0.0,3,0.8,1.0,0.1,10.179039001464844,12.424635529518127,3.893758773803711,4.222412109375
0.0,3,0.8,1.0,0.5,8.05482006072998,10.02935779094696,5.843348026275635,9.620674133300781
0.0,3,0.8,1.0,1.0,6.67613410949707,9.353810787200928,7.163707256317139,15.280500411987305
0.0,3,0.8,1.0,1.5,2.8198354244232178,3.933461904525757,8.724410057067871,21.315614700317383
0.0,3,0.95,0.6,0.1,8.763794898986816,9.580297887325287,4.225375652313232,4.478374481201172
0.0,3,0.95,0.6,0.5,5.378950119018555,8.326994180679321,4.613222599029541,7.1357340812683105
0.0,3,0.95,0.6,1.0,2.837151050567627,3.9476184248924255,6.797511577606201,14.288272857666016
0.0,3,0.95,0.6,1.5,1.9448935985565186,2.7506924271583557,5.892941951751709,12.687880516052246
0.0,3,0.95,0.8,0.1,10.099950790405273,11.058956921100616,4.499624252319336,4.688831329345703
0.0,3,0.95,0.8,0.5,6.571847438812256,10.329158544540405,6.660877227783203,11.265213966369629
0.0,3,0.95,0.8,1.0,3.872938632965088,6.495395064353943,7.703886985778809,15.861405372619629
0.0,3,0.95,0.8,1.5,3.1697940826416016,4.139135420322418,8.408184051513672,20.092905044555664
0.0,3,0.95,1.0,0.1,12.490570068359375,14.781033396720886,4.9923295974731445,5.398835182189941
0.0,3,0.95,1.0,0.5,7.778102874755859,11.311918556690216,8.63650894165039,15.178328514099121
0.0,3,0.95,1.0,1.0,4.440983772277832,6.590000629425049,11.063655853271484,25.387496948242188
0.0,3,0.95,1.0,1.5,4.4275641441345215,5.773122549057007,11.686796188354492,29.24532699584961
0.0,3,1.05,0.6,0.1,11.074747085571289,12.919715166091919,5.020437717437744,5.536766529083252
0.0,3,1.05,0.6,0.5,6.08738899230957,9.207802832126617,7.255219459533691,11.262713432312012
0.0,3,1.05,0.6,1.0,2.150712728500366,3.598470449447632,8.168498039245605,17.088470458984375
0.0,3,1.05,0.6,1.5,0.8642805814743042,0.8746342658996582,7.2398505210876465,16.758304595947266
0.0,3,1.05,0.8,0.1,11.537700653076172,13.479207396507263,6.060157299041748,6.562946796417236
0.0,3,1.05,0.8,0.5,7.035977363586426,10.673027873039246,9.525090217590332,15.692106246948242
0.0,3,1.05,0.8,1.0,4.849747657775879,6.746057569980621,10.17109203338623,21.315040588378906
0.0,3,1.05,0.8,1.5,3.46282696723938,5.548327922821045,9.558043479919434,23.53660774230957
0.0,3,1.05,1.0,0.1,13.52303409576416,16.65737622976303,6.654682159423828,7.406334400177002
0.0,3,1.05,1.0,0.5,9.421170234680176,14.186347365379333,12.487433433532715,22.383140563964844
0.0,3,1.05,1.0,1.0,8.027729034423828,12.12516450881958,15.938249588012695,35.170143127441406
0.0,3,1.05,1.0,1.5,6.878754615783691,10.541199386119843,15.891237258911133,39.69479751586914
0.0,4,0.6,0.6,0.1,5.682363510131836,6.423644483089447,2.165895938873291,2.2446727752685547
0.0,4,0.6,0.6,0.5,5.746110916137695,8.898244380950928,2.7579407691955566,3.806320905685425
0.0,4,0.6,0.6,1.0,2.447777271270752,2.989994466304779,3.274566173553467,5.828036308288574
0.0,4,0.6,0.6,1.5,2.454207420349121,4.0650928020477295,3.53387713432312,7.024679660797119
0.0,4,0.6,0.8,0.1,6.221989154815674,7.573151469230652,2.547027349472046,2.6874659061431885
0.0,4,0.6,0.8,0.5,5.846741676330566,8.324170231819153,2.9617714881896973,4.120710372924805
0.0,4,0.6,0.8,1.0,3.2749390602111816,5.572831213474274,3.7682435512542725,6.969784259796143
0.0,4,0.6,0.8,1.5,2.8178293704986572,3.610690653324127,3.9090702533721924,8.22476577758789
0.0,4,0.6,1.0,0.1,7.722076892852783,8.834015369415283,2.607306957244873,2.748404026031494
0.0,4,0.6,1.0,0.5,6.4149580001831055,8.87625640630722,3.4353857040405273,5.0420331954956055
0.0,4,0.6,1.0,1.0,3.9815521240234375,6.306065142154694,4.846853256225586,9.446481704711914
0.0,4,0.6,1.0,1.5,2.9011104106903076,4.464048624038696,4.790772438049316,10.398017883300781
0.0,4,0.8,0.6,0.1,7.620323181152344,9.195062041282654,3.327984094619751,3.5231995582580566
0.0,4,0.8,0.6,0.5,5.395320415496826,7.912880837917328,3.886895179748535,5.55980110168457
0.0,4,0.8,0.6,1.0,2.703731060028076,3.9361701011657715,4.9757304191589355,9.647764205932617
0.0,4,0.8,0.6,1.5,2.093736410140991,2.7875614166259766,4.669713497161865,9.71700668334961
0.0,4,0.8,0.8,0.1,9.037452697753906,10.059172987937927,3.1536455154418945,3.3291850090026855
0.0,4,0.8,0.8,0.5,4.716986179351807,6.242907106876373,4.365184307098389,6.801424026489258
0.0,4,0.8,0.8,1.0,4.712955474853516,6.910877466201782,5.8252434730529785,12.003199577331543
0.0,4,0.8,0.8,1.5,3.412416696548462,4.426580429077148,6.177185535430908,14.014893531799316
0.0,4,0.8,1.0,0.1,10.42011547088623,11.483382642269135,3.9932265281677246,4.249444484710693
0.0,4,0.8,1.0,0.5,5.332881927490234,7.029792547225952,6.774681568145752,11.968804359436035
0.0,4,0.8,1.0,1.0,5.106240272521973,7.4320037961006165,5.713005065917969,11.762662887573242
0.0,4,0.8,1.0,1.5,3.7459235191345215,5.907324254512787,8.839790344238281,21.99549102783203
0.0,4,0.95,0.6,0.1,8.637537002563477,9.842779874801636,4.28782320022583,4.5752272605896
0.0,4,0.95,0.6,0.5,7.133232116699219,10.853492736816406,5.496561050415039,7.971921920776367
0.0,4,0.95,0.6,1.0,2.3595168590545654,2.6474159955978394,7.01556396484375,14.469457626342773
0.0,4,0.95,0.6,1.5,1.1011970043182373,1.839170217514038,6.711442947387695,15.779792785644531
0.0,4,0.95,0.8,0.1,10.92717170715332,12.541778087615967,4.759817123413086,5.026002407073975
0.0,4,0.95,0.8,0.5,6.169126987457275,9.661588430404663,6.938831329345703,11.423066139221191
0.0,4,0.95,0.8,1.0,3.00848388671875,4.807400703430176,7.405941963195801,15.74202823638916
0.0,4,0.95,0.8,1.5,3.617180347442627,5.52085018157959,10.324220657348633,26.441341400146484
0.0,4,0.95,1.0,0.1,12.06168270111084,14.959510266780853,5.438577651977539,6.0176215171813965
0.0,4,0.95,1.0,0.5,8.709856033325195,11.942061007022858,9.11532974243164,15.941449165344238
0.0,4,0.95,1.0,1.0,4.958542823791504,7.1072418093681335,10.750198364257812,23.218778610229492
0.0,4,0.95,1.0,1.5,4.37185001373291,5.32896226644516,10.584917068481445,27.593671798706055
0.0,4,1.05,0.6,0.1,8.082039833068848,10.989820420742035,4.979292869567871,5.602704048156738
0.0,4,1.05,0.6,0.5,7.501584529876709,10.588826656341553,6.352359294891357,9.926289558410645
0.0,4,1.05,0.6,1.0,2.943195104598999,4.376566171646118,7.658040523529053,15.335278511047363
0.0,4,1.05,0.6,1.5,1.042088508605957,1.1048511862754822,7.589582443237305,17.750349044799805
0.0,4,1.05,0.8,0.1,9.879261016845703,11.975647628307343,7.028904438018799,2.442957639694214
0.0,4,1.05,0.8,0.5,6.492496013641357,8.921615779399872,9.075424194335938,14.849784851074219
0.0,4,1.05,0.8,1.0,4.4343414306640625,7.031376659870148,9.37327766418457,21.225574493408203
0.0,4,1.05,0.8,1.5,3.839913845062256,5.932458937168121,10.932186126708984,26.608448028564453
0.0,4,1.05,1.0,0.1,14.550298690795898,17.806267380714417,8.278777122497559,9.536039352416992
0.0,4,1.05,1.0,0.5,8.554723739624023,11.84972333908081,9.792242050170898,17.098176956176758
0.0,4,1.05,1.0,1.0,5.188545227050781,8.018861055374146,12.663326263427734,28.453954696655273
0.0,4,1.05,1.0,1.5,5.457014083862305,7.759583473205566,14.7617769241333,37.1253776550293
0.0,5,0.6,0.6,0.1,6.107729911804199,7.014254987239838,2.1272096633911133,2.216541290283203
0.0,5,0.6,0.6,0.5,5.741598129272461,8.665307819843292,2.824037790298462,3.9288105964660645
0.0,5,0.6,0.6,1.0,1.8307452201843262,3.078661024570465,3.421133041381836,5.890723705291748
0.0,5,0.6,0.6,1.5,2.538818836212158,3.475148618221283,3.4834916591644287,7.141891956329346
0.0,5,0.6,0.8,0.1,6.928231239318848,7.551996231079102,2.425374984741211,2.5092008113861084
0.0,5,0.6,0.8,0.5,6.304775238037109,8.389366865158081,2.9283978939056396,4.1387529373168945
0.0,5,0.6,0.8,1.0,4.262918472290039,5.256487607955933,3.735600233078003,6.951571464538574
0.0,5,0.6,0.8,1.5,2.0402116775512695,3.8387023210525513,4.081620693206787,8.393837928771973
0.0,5,0.6,1.0,0.1,7.632082462310791,8.677864789962769,2.4281930923461914,2.5590100288391113
0.0,5,0.6,1.0,0.5,6.582086563110352,9.135083675384521,3.813058376312256,5.750653266906738
0.0,5,0.6,1.0,1.0,3.3346869945526123,5.011116921901703,4.649865627288818,8.99538803100586
0.0,5,0.6,1.0,1.5,3.0342953205108643,3.6034154295921326,4.934808731079102,11.12922191619873
0.0,5,0.8,0.6,0.1,7.560956001281738,8.702950358390808,3.0212535858154297,3.2048041820526123
0.0,5,0.8,0.6,0.5,5.288642883300781,7.850841820240021,3.77081036567688,5.505826473236084
0.0,5,0.8,0.6,1.0,2.171416759490967,3.0579055547714233,4.423094272613525,8.226688385009766
0.0,5,0.8,0.6,1.5,3.332763910293579,4.538086235523224,4.790782451629639,10.569193840026855
0.0,5,0.8,0.8,0.1,9.193171501159668,10.768305718898773,3.3585400581359863,3.5737740993499756
0.0,5,0.8,0.8,0.5,6.214563369750977,9.624967098236084,4.578954696655273,7.337532997131348
0.0,5,0.8,0.8,1.0,2.2946038246154785,3.2079124450683594,6.25120210647583,12.673921585083008
0.0,5,0.8,0.8,1.5,2.6729116439819336,4.53580516576767,6.579429626464844,15.261600494384766
0.0,5,0.8,1.0,0.1,10.169632911682129,11.714717090129852,3.6236321926116943,3.861680269241333
0.0,5,0.8,1.0,0.5,6.804689407348633,8.894124865531921,6.472807884216309,10.934962272644043
0.0,5,0.8,1.0,1.0,4.723491668701172,7.689667046070099,7.740157604217529,16.604341506958008
0.0,5,0.8,1.0,1.5,5.041759490966797,7.2922433614730835,8.711248397827148,21.264190673828125
0.0,5,0.95,0.6,0.1,9.05701732635498,9.859554171562195,4.175739288330078,4.313847541809082
0.0,5,0.95,0.6,0.5,4.4869065284729,6.895711600780487,5.344511032104492,8.454156875610352
0.0,5,0.95,0.6,1.0,2.1282899379730225,3.489542007446289,7.309906005859375,14.143818855285645
0.0,5,0.95,0.6,1.5,1.920872688293457,1.9079060554504395,5.442879676818848,12.073843955993652
0.0,5,0.95,0.8,0.1,11.392425537109375,13.620254456996918,4.669497489929199,5.079288005828857
0.0,5,0.95,0.8,0.5,6.781161308288574,9.563978433609009,7.091763019561768,11.635854721069336
0.0,5,0.95,0.8,1.0,3.7558841705322266,6.157626390457153,7.125271797180176,14.375706672668457
